[["Day: 0", "+5 Dexterity Vest", 10, 20], ["Day: 0", "Aged Brie", 2, 0], ["Day: 0", "Elixir of the Mongoose", 5, 7], ["Day: 0", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 0", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 0", "Backstage passes to a TAFKAL80ETC concert", 15, 20], ["Day: 0", "Backstage passes to a TAFKAL80ETC concert", 10, 49], ["Day: 0", "Backstage passes to a TAFKAL80ETC concert", 5, 49], ["Day: 0", "Conjured Mana Cake", 3, 6]]
[["Day: 49", "+5 Dexterity Vest", -39, 0], ["Day: 49", "Aged Brie", -47, 50], ["Day: 49", "Elixir of the Mongoose", -44, 0], ["Day: 49", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 49", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 49", "Backstage passes to a TAFKAL80ETC concert", -34, 0], ["Day: 49", "Backstage passes to a TAFKAL80ETC concert", -39, 0], ["Day: 49", "Backstage passes to a TAFKAL80ETC concert", -44, 0], ["Day: 49", "Conjured Mana Cake", -46, 0]]
[["Day: 50", "+5 Dexterity Vest", -40, 0], ["Day: 50", "Aged Brie", -48, 50], ["Day: 50", "Elixir of the Mongoose", -45, 0], ["Day: 50", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 50", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 50", "Backstage passes to a TAFKAL80ETC concert", -35, 0], ["Day: 50", "Backstage passes to a TAFKAL80ETC concert", -40, 0], ["Day: 50", "Backstage passes to a TAFKAL80ETC concert", -45, 0], ["Day: 50", "Conjured Mana Cake", -47, 0]]
[["Day: 51", "+5 Dexterity Vest", -41, 0], ["Day: 51", "Aged Brie", -49, 50], ["Day: 51", "Elixir of the Mongoose", -46, 0], ["Day: 51", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 51", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 51", "Backstage passes to a TAFKAL80ETC concert", -36, 0], ["Day: 51", "Backstage passes to a TAFKAL80ETC concert", -41, 0], ["Day: 51", "Backstage passes to a TAFKAL80ETC concert", -46, 0], ["Day: 51", "Conjured Mana Cake", -48, 0]]
[["Day: 52", "+5 Dexterity Vest", -42, 0], ["Day: 52", "Aged Brie", -50, 50], ["Day: 52", "Elixir of the Mongoose", -47, 0], ["Day: 52", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 52", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 52", "Backstage passes to a TAFKAL80ETC concert", -37, 0], ["Day: 52", "Backstage passes to a TAFKAL80ETC concert", -42, 0], ["Day: 52", "Backstage passes to a TAFKAL80ETC concert", -47, 0], ["Day: 52", "Conjured Mana Cake", -49, 0]]
[["Day: 53", "+5 Dexterity Vest", -43, 0], ["Day: 53", "Aged Brie", -51, 50], ["Day: 53", "Elixir of the Mongoose", -48, 0], ["Day: 53", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 53", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 53", "Backstage passes to a TAFKAL80ETC concert", -38, 0], ["Day: 53", "Backstage passes to a TAFKAL80ETC concert", -43, 0], ["Day: 53", "Backstage passes to a TAFKAL80ETC concert", -48, 0], ["Day: 53", "Conjured Mana Cake", -50, 0]]
[["Day: 54", "+5 Dexterity Vest", -44, 0], ["Day: 54", "Aged Brie", -52, 50], ["Day: 54", "Elixir of the Mongoose", -49, 0], ["Day: 54", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 54", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 54", "Backstage passes to a TAFKAL80ETC concert", -39, 0], ["Day: 54", "Backstage passes to a TAFKAL80ETC concert", -44, 0], ["Day: 54", "Backstage passes to a TAFKAL80ETC concert", -49, 0], ["Day: 54", "Conjured Mana Cake", -51, 0]]
[["Day: 55", "+5 Dexterity Vest", -45, 0], ["Day: 55", "Aged Brie", -53, 50], ["Day: 55", "Elixir of the Mongoose", -50, 0], ["Day: 55", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 55", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 55", "Backstage passes to a TAFKAL80ETC concert", -40, 0], ["Day: 55", "Backstage passes to a TAFKAL80ETC concert", -45, 0], ["Day: 55", "Backstage passes to a TAFKAL80ETC concert", -50, 0], ["Day: 55", "Conjured Mana Cake", -52, 0]]
[["Day: 56", "+5 Dexterity Vest", -46, 0], ["Day: 56", "Aged Brie", -54, 50], ["Day: 56", "Elixir of the Mongoose", -51, 0], ["Day: 56", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 56", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 56", "Backstage passes to a TAFKAL80ETC concert", -41, 0], ["Day: 56", "Backstage passes to a TAFKAL80ETC concert", -46, 0], ["Day: 56", "Backstage passes to a TAFKAL80ETC concert", -51, 0], ["Day: 56", "Conjured Mana Cake", -53, 0]]
[["Day: 57", "+5 Dexterity Vest", -47, 0], ["Day: 57", "Aged Brie", -55, 50], ["Day: 57", "Elixir of the Mongoose", -52, 0], ["Day: 57", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 57", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 57", "Backstage passes to a TAFKAL80ETC concert", -42, 0], ["Day: 57", "Backstage passes to a TAFKAL80ETC concert", -47, 0], ["Day: 57", "Backstage passes to a TAFKAL80ETC concert", -52, 0], ["Day: 57", "Conjured Mana Cake", -54, 0]]
[["Day: 58", "+5 Dexterity Vest", -48, 0], ["Day: 58", "Aged Brie", -56, 50], ["Day: 58", "Elixir of the Mongoose", -53, 0], ["Day: 58", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 58", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 58", "Backstage passes to a TAFKAL80ETC concert", -43, 0], ["Day: 58", "Backstage passes to a TAFKAL80ETC concert", -48, 0], ["Day: 58", "Backstage passes to a TAFKAL80ETC concert", -53, 0], ["Day: 58", "Conjured Mana Cake", -55, 0]]
[["Day: 59", "+5 Dexterity Vest", -49, 0], ["Day: 59", "Aged Brie", -57, 50], ["Day: 59", "Elixir of the Mongoose", -54, 0], ["Day: 59", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 59", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 59", "Backstage passes to a TAFKAL80ETC concert", -44, 0], ["Day: 59", "Backstage passes to a TAFKAL80ETC concert", -49, 0], ["Day: 59", "Backstage passes to a TAFKAL80ETC concert", -54, 0], ["Day: 59", "Conjured Mana Cake", -56, 0]]
[["Day: 60", "+5 Dexterity Vest", -50, 0], ["Day: 60", "Aged Brie", -58, 50], ["Day: 60", "Elixir of the Mongoose", -55, 0], ["Day: 60", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 60", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 60", "Backstage passes to a TAFKAL80ETC concert", -45, 0], ["Day: 60", "Backstage passes to a TAFKAL80ETC concert", -50, 0], ["Day: 60", "Backstage passes to a TAFKAL80ETC concert", -55, 0], ["Day: 60", "Conjured Mana Cake", -57, 0]]
[["Day: 61", "+5 Dexterity Vest", -51, 0], ["Day: 61", "Aged Brie", -59, 50], ["Day: 61", "Elixir of the Mongoose", -56, 0], ["Day: 61", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 61", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 61", "Backstage passes to a TAFKAL80ETC concert", -46, 0], ["Day: 61", "Backstage passes to a TAFKAL80ETC concert", -51, 0], ["Day: 61", "Backstage passes to a TAFKAL80ETC concert", -56, 0], ["Day: 61", "Conjured Mana Cake", -58, 0]]
[["Day: 62", "+5 Dexterity Vest", -52, 0], ["Day: 62", "Aged Brie", -60, 50], ["Day: 62", "Elixir of the Mongoose", -57, 0], ["Day: 62", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 62", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 62", "Backstage passes to a TAFKAL80ETC concert", -47, 0], ["Day: 62", "Backstage passes to a TAFKAL80ETC concert", -52, 0], ["Day: 62", "Backstage passes to a TAFKAL80ETC concert", -57, 0], ["Day: 62", "Conjured Mana Cake", -59, 0]]
[["Day: 63", "+5 Dexterity Vest", -53, 0], ["Day: 63", "Aged Brie", -61, 50], ["Day: 63", "Elixir of the Mongoose", -58, 0], ["Day: 63", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 63", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 63", "Backstage passes to a TAFKAL80ETC concert", -48, 0], ["Day: 63", "Backstage passes to a TAFKAL80ETC concert", -53, 0], ["Day: 63", "Backstage passes to a TAFKAL80ETC concert", -58, 0], ["Day: 63", "Conjured Mana Cake", -60, 0]]
[["Day: 64", "+5 Dexterity Vest", -54, 0], ["Day: 64", "Aged Brie", -62, 50], ["Day: 64", "Elixir of the Mongoose", -59, 0], ["Day: 64", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 64", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 64", "Backstage passes to a TAFKAL80ETC concert", -49, 0], ["Day: 64", "Backstage passes to a TAFKAL80ETC concert", -54, 0], ["Day: 64", "Backstage passes to a TAFKAL80ETC concert", -59, 0], ["Day: 64", "Conjured Mana Cake", -61, 0]]
[["Day: 65", "+5 Dexterity Vest", -55, 0], ["Day: 65", "Aged Brie", -63, 50], ["Day: 65", "Elixir of the Mongoose", -60, 0], ["Day: 65", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 65", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 65", "Backstage passes to a TAFKAL80ETC concert", -50, 0], ["Day: 65", "Backstage passes to a TAFKAL80ETC concert", -55, 0], ["Day: 65", "Backstage passes to a TAFKAL80ETC concert", -60, 0], ["Day: 65", "Conjured Mana Cake", -62, 0]]
[["Day: 66", "+5 Dexterity Vest", -56, 0], ["Day: 66", "Aged Brie", -64, 50], ["Day: 66", "Elixir of the Mongoose", -61, 0], ["Day: 66", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 66", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 66", "Backstage passes to a TAFKAL80ETC concert", -51, 0], ["Day: 66", "Backstage passes to a TAFKAL80ETC concert", -56, 0], ["Day: 66", "Backstage passes to a TAFKAL80ETC concert", -61, 0], ["Day: 66", "Conjured Mana Cake", -63, 0]]
[["Day: 67", "+5 Dexterity Vest", -57, 0], ["Day: 67", "Aged Brie", -65, 50], ["Day: 67", "Elixir of the Mongoose", -62, 0], ["Day: 67", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 67", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 67", "Backstage passes to a TAFKAL80ETC concert", -52, 0], ["Day: 67", "Backstage passes to a TAFKAL80ETC concert", -57, 0], ["Day: 67", "Backstage passes to a TAFKAL80ETC concert", -62, 0], ["Day: 67", "Conjured Mana Cake", -64, 0]]
[["Day: 68", "+5 Dexterity Vest", -58, 0], ["Day: 68", "Aged Brie", -66, 50], ["Day: 68", "Elixir of the Mongoose", -63, 0], ["Day: 68", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 68", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 68", "Backstage passes to a TAFKAL80ETC concert", -53, 0], ["Day: 68", "Backstage passes to a TAFKAL80ETC concert", -58, 0], ["Day: 68", "Backstage passes to a TAFKAL80ETC concert", -63, 0], ["Day: 68", "Conjured Mana Cake", -65, 0]]
[["Day: 69", "+5 Dexterity Vest", -59, 0], ["Day: 69", "Aged Brie", -67, 50], ["Day: 69", "Elixir of the Mongoose", -64, 0], ["Day: 69", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 69", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 69", "Backstage passes to a TAFKAL80ETC concert", -54, 0], ["Day: 69", "Backstage passes to a TAFKAL80ETC concert", -59, 0], ["Day: 69", "Backstage passes to a TAFKAL80ETC concert", -64, 0], ["Day: 69", "Conjured Mana Cake", -66, 0]]
[["Day: 70", "+5 Dexterity Vest", -60, 0], ["Day: 70", "Aged Brie", -68, 50], ["Day: 70", "Elixir of the Mongoose", -65, 0], ["Day: 70", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 70", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 70", "Backstage passes to a TAFKAL80ETC concert", -55, 0], ["Day: 70", "Backstage passes to a TAFKAL80ETC concert", -60, 0], ["Day: 70", "Backstage passes to a TAFKAL80ETC concert", -65, 0], ["Day: 70", "Conjured Mana Cake", -67, 0]]
[["Day: 71", "+5 Dexterity Vest", -61, 0], ["Day: 71", "Aged Brie", -69, 50], ["Day: 71", "Elixir of the Mongoose", -66, 0], ["Day: 71", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 71", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 71", "Backstage passes to a TAFKAL80ETC concert", -56, 0], ["Day: 71", "Backstage passes to a TAFKAL80ETC concert", -61, 0], ["Day: 71", "Backstage passes to a TAFKAL80ETC concert", -66, 0], ["Day: 71", "Conjured Mana Cake", -68, 0]]
[["Day: 72", "+5 Dexterity Vest", -62, 0], ["Day: 72", "Aged Brie", -70, 50], ["Day: 72", "Elixir of the Mongoose", -67, 0], ["Day: 72", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 72", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 72", "Backstage passes to a TAFKAL80ETC concert", -57, 0], ["Day: 72", "Backstage passes to a TAFKAL80ETC concert", -62, 0], ["Day: 72", "Backstage passes to a TAFKAL80ETC concert", -67, 0], ["Day: 72", "Conjured Mana Cake", -69, 0]]
[["Day: 73", "+5 Dexterity Vest", -63, 0], ["Day: 73", "Aged Brie", -71, 50], ["Day: 73", "Elixir of the Mongoose", -68, 0], ["Day: 73", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 73", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 73", "Backstage passes to a TAFKAL80ETC concert", -58, 0], ["Day: 73", "Backstage passes to a TAFKAL80ETC concert", -63, 0], ["Day: 73", "Backstage passes to a TAFKAL80ETC concert", -68, 0], ["Day: 73", "Conjured Mana Cake", -70, 0]]
[["Day: 74", "+5 Dexterity Vest", -64, 0], ["Day: 74", "Aged Brie", -72, 50], ["Day: 74", "Elixir of the Mongoose", -69, 0], ["Day: 74", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 74", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 74", "Backstage passes to a TAFKAL80ETC concert", -59, 0], ["Day: 74", "Backstage passes to a TAFKAL80ETC concert", -64, 0], ["Day: 74", "Backstage passes to a TAFKAL80ETC concert", -69, 0], ["Day: 74", "Conjured Mana Cake", -71, 0]]
[["Day: 75", "+5 Dexterity Vest", -65, 0], ["Day: 75", "Aged Brie", -73, 50], ["Day: 75", "Elixir of the Mongoose", -70, 0], ["Day: 75", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 75", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 75", "Backstage passes to a TAFKAL80ETC concert", -60, 0], ["Day: 75", "Backstage passes to a TAFKAL80ETC concert", -65, 0], ["Day: 75", "Backstage passes to a TAFKAL80ETC concert", -70, 0], ["Day: 75", "Conjured Mana Cake", -72, 0]]
[["Day: 76", "+5 Dexterity Vest", -66, 0], ["Day: 76", "Aged Brie", -74, 50], ["Day: 76", "Elixir of the Mongoose", -71, 0], ["Day: 76", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 76", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 76", "Backstage passes to a TAFKAL80ETC concert", -61, 0], ["Day: 76", "Backstage passes to a TAFKAL80ETC concert", -66, 0], ["Day: 76", "Backstage passes to a TAFKAL80ETC concert", -71, 0], ["Day: 76", "Conjured Mana Cake", -73, 0]]
[["Day: 77", "+5 Dexterity Vest", -67, 0], ["Day: 77", "Aged Brie", -75, 50], ["Day: 77", "Elixir of the Mongoose", -72, 0], ["Day: 77", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 77", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 77", "Backstage passes to a TAFKAL80ETC concert", -62, 0], ["Day: 77", "Backstage passes to a TAFKAL80ETC concert", -67, 0], ["Day: 77", "Backstage passes to a TAFKAL80ETC concert", -72, 0], ["Day: 77", "Conjured Mana Cake", -74, 0]]
[["Day: 78", "+5 Dexterity Vest", -68, 0], ["Day: 78", "Aged Brie", -76, 50], ["Day: 78", "Elixir of the Mongoose", -73, 0], ["Day: 78", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 78", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 78", "Backstage passes to a TAFKAL80ETC concert", -63, 0], ["Day: 78", "Backstage passes to a TAFKAL80ETC concert", -68, 0], ["Day: 78", "Backstage passes to a TAFKAL80ETC concert", -73, 0], ["Day: 78", "Conjured Mana Cake", -75, 0]]
[["Day: 79", "+5 Dexterity Vest", -69, 0], ["Day: 79", "Aged Brie", -77, 50], ["Day: 79", "Elixir of the Mongoose", -74, 0], ["Day: 79", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 79", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 79", "Backstage passes to a TAFKAL80ETC concert", -64, 0], ["Day: 79", "Backstage passes to a TAFKAL80ETC concert", -69, 0], ["Day: 79", "Backstage passes to a TAFKAL80ETC concert", -74, 0], ["Day: 79", "Conjured Mana Cake", -76, 0]]
[["Day: 80", "+5 Dexterity Vest", -70, 0], ["Day: 80", "Aged Brie", -78, 50], ["Day: 80", "Elixir of the Mongoose", -75, 0], ["Day: 80", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 80", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 80", "Backstage passes to a TAFKAL80ETC concert", -65, 0], ["Day: 80", "Backstage passes to a TAFKAL80ETC concert", -70, 0], ["Day: 80", "Backstage passes to a TAFKAL80ETC concert", -75, 0], ["Day: 80", "Conjured Mana Cake", -77, 0]]
[["Day: 81", "+5 Dexterity Vest", -71, 0], ["Day: 81", "Aged Brie", -79, 50], ["Day: 81", "Elixir of the Mongoose", -76, 0], ["Day: 81", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 81", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 81", "Backstage passes to a TAFKAL80ETC concert", -66, 0], ["Day: 81", "Backstage passes to a TAFKAL80ETC concert", -71, 0], ["Day: 81", "Backstage passes to a TAFKAL80ETC concert", -76, 0], ["Day: 81", "Conjured Mana Cake", -78, 0]]
[["Day: 82", "+5 Dexterity Vest", -72, 0], ["Day: 82", "Aged Brie", -80, 50], ["Day: 82", "Elixir of the Mongoose", -77, 0], ["Day: 82", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 82", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 82", "Backstage passes to a TAFKAL80ETC concert", -67, 0], ["Day: 82", "Backstage passes to a TAFKAL80ETC concert", -72, 0], ["Day: 82", "Backstage passes to a TAFKAL80ETC concert", -77, 0], ["Day: 82", "Conjured Mana Cake", -79, 0]]
[["Day: 83", "+5 Dexterity Vest", -73, 0], ["Day: 83", "Aged Brie", -81, 50], ["Day: 83", "Elixir of the Mongoose", -78, 0], ["Day: 83", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 83", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 83", "Backstage passes to a TAFKAL80ETC concert", -68, 0], ["Day: 83", "Backstage passes to a TAFKAL80ETC concert", -73, 0], ["Day: 83", "Backstage passes to a TAFKAL80ETC concert", -78, 0], ["Day: 83", "Conjured Mana Cake", -80, 0]]
[["Day: 84", "+5 Dexterity Vest", -74, 0], ["Day: 84", "Aged Brie", -82, 50], ["Day: 84", "Elixir of the Mongoose", -79, 0], ["Day: 84", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 84", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 84", "Backstage passes to a TAFKAL80ETC concert", -69, 0], ["Day: 84", "Backstage passes to a TAFKAL80ETC concert", -74, 0], ["Day: 84", "Backstage passes to a TAFKAL80ETC concert", -79, 0], ["Day: 84", "Conjured Mana Cake", -81, 0]]
[["Day: 85", "+5 Dexterity Vest", -75, 0], ["Day: 85", "Aged Brie", -83, 50], ["Day: 85", "Elixir of the Mongoose", -80, 0], ["Day: 85", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 85", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 85", "Backstage passes to a TAFKAL80ETC concert", -70, 0], ["Day: 85", "Backstage passes to a TAFKAL80ETC concert", -75, 0], ["Day: 85", "Backstage passes to a TAFKAL80ETC concert", -80, 0], ["Day: 85", "Conjured Mana Cake", -82, 0]]
[["Day: 86", "+5 Dexterity Vest", -76, 0], ["Day: 86", "Aged Brie", -84, 50], ["Day: 86", "Elixir of the Mongoose", -81, 0], ["Day: 86", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 86", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 86", "Backstage passes to a TAFKAL80ETC concert", -71, 0], ["Day: 86", "Backstage passes to a TAFKAL80ETC concert", -76, 0], ["Day: 86", "Backstage passes to a TAFKAL80ETC concert", -81, 0], ["Day: 86", "Conjured Mana Cake", -83, 0]]
[["Day: 87", "+5 Dexterity Vest", -77, 0], ["Day: 87", "Aged Brie", -85, 50], ["Day: 87", "Elixir of the Mongoose", -82, 0], ["Day: 87", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 87", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 87", "Backstage passes to a TAFKAL80ETC concert", -72, 0], ["Day: 87", "Backstage passes to a TAFKAL80ETC concert", -77, 0], ["Day: 87", "Backstage passes to a TAFKAL80ETC concert", -82, 0], ["Day: 87", "Conjured Mana Cake", -84, 0]]
[["Day: 88", "+5 Dexterity Vest", -78, 0], ["Day: 88", "Aged Brie", -86, 50], ["Day: 88", "Elixir of the Mongoose", -83, 0], ["Day: 88", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 88", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 88", "Backstage passes to a TAFKAL80ETC concert", -73, 0], ["Day: 88", "Backstage passes to a TAFKAL80ETC concert", -78, 0], ["Day: 88", "Backstage passes to a TAFKAL80ETC concert", -83, 0], ["Day: 88", "Conjured Mana Cake", -85, 0]]
[["Day: 89", "+5 Dexterity Vest", -79, 0], ["Day: 89", "Aged Brie", -87, 50], ["Day: 89", "Elixir of the Mongoose", -84, 0], ["Day: 89", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 89", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 89", "Backstage passes to a TAFKAL80ETC concert", -74, 0], ["Day: 89", "Backstage passes to a TAFKAL80ETC concert", -79, 0], ["Day: 89", "Backstage passes to a TAFKAL80ETC concert", -84, 0], ["Day: 89", "Conjured Mana Cake", -86, 0]]
[["Day: 90", "+5 Dexterity Vest", -80, 0], ["Day: 90", "Aged Brie", -88, 50], ["Day: 90", "Elixir of the Mongoose", -85, 0], ["Day: 90", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 90", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 90", "Backstage passes to a TAFKAL80ETC concert", -75, 0], ["Day: 90", "Backstage passes to a TAFKAL80ETC concert", -80, 0], ["Day: 90", "Backstage passes to a TAFKAL80ETC concert", -85, 0], ["Day: 90", "Conjured Mana Cake", -87, 0]]
[["Day: 91", "+5 Dexterity Vest", -81, 0], ["Day: 91", "Aged Brie", -89, 50], ["Day: 91", "Elixir of the Mongoose", -86, 0], ["Day: 91", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 91", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 91", "Backstage passes to a TAFKAL80ETC concert", -76, 0], ["Day: 91", "Backstage passes to a TAFKAL80ETC concert", -81, 0], ["Day: 91", "Backstage passes to a TAFKAL80ETC concert", -86, 0], ["Day: 91", "Conjured Mana Cake", -88, 0]]
[["Day: 92", "+5 Dexterity Vest", -82, 0], ["Day: 92", "Aged Brie", -90, 50], ["Day: 92", "Elixir of the Mongoose", -87, 0], ["Day: 92", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 92", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 92", "Backstage passes to a TAFKAL80ETC concert", -77, 0], ["Day: 92", "Backstage passes to a TAFKAL80ETC concert", -82, 0], ["Day: 92", "Backstage passes to a TAFKAL80ETC concert", -87, 0], ["Day: 92", "Conjured Mana Cake", -89, 0]]
[["Day: 93", "+5 Dexterity Vest", -83, 0], ["Day: 93", "Aged Brie", -91, 50], ["Day: 93", "Elixir of the Mongoose", -88, 0], ["Day: 93", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 93", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 93", "Backstage passes to a TAFKAL80ETC concert", -78, 0], ["Day: 93", "Backstage passes to a TAFKAL80ETC concert", -83, 0], ["Day: 93", "Backstage passes to a TAFKAL80ETC concert", -88, 0], ["Day: 93", "Conjured Mana Cake", -90, 0]]
[["Day: 94", "+5 Dexterity Vest", -84, 0], ["Day: 94", "Aged Brie", -92, 50], ["Day: 94", "Elixir of the Mongoose", -89, 0], ["Day: 94", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 94", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 94", "Backstage passes to a TAFKAL80ETC concert", -79, 0], ["Day: 94", "Backstage passes to a TAFKAL80ETC concert", -84, 0], ["Day: 94", "Backstage passes to a TAFKAL80ETC concert", -89, 0], ["Day: 94", "Conjured Mana Cake", -91, 0]]
[["Day: 95", "+5 Dexterity Vest", -85, 0], ["Day: 95", "Aged Brie", -93, 50], ["Day: 95", "Elixir of the Mongoose", -90, 0], ["Day: 95", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 95", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 95", "Backstage passes to a TAFKAL80ETC concert", -80, 0], ["Day: 95", "Backstage passes to a TAFKAL80ETC concert", -85, 0], ["Day: 95", "Backstage passes to a TAFKAL80ETC concert", -90, 0], ["Day: 95", "Conjured Mana Cake", -92, 0]]
[["Day: 96", "+5 Dexterity Vest", -86, 0], ["Day: 96", "Aged Brie", -94, 50], ["Day: 96", "Elixir of the Mongoose", -91, 0], ["Day: 96", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 96", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 96", "Backstage passes to a TAFKAL80ETC concert", -81, 0], ["Day: 96", "Backstage passes to a TAFKAL80ETC concert", -86, 0], ["Day: 96", "Backstage passes to a TAFKAL80ETC concert", -91, 0], ["Day: 96", "Conjured Mana Cake", -93, 0]]
[["Day: 97", "+5 Dexterity Vest", -87, 0], ["Day: 97", "Aged Brie", -95, 50], ["Day: 97", "Elixir of the Mongoose", -92, 0], ["Day: 97", "Sulfuras, Hand of Ragnaros", 0, 80], ["Day: 97", "Sulfuras, Hand of Ragnaros", -1, 80], ["Day: 97", "Backstage passes to a TAFKAL80ETC concert", -82, 0], ["Day: 97", "Backstage passes to a TAFKAL80ETC concert", -87, 0], ["Day: 97", "Backstage passes to a TAFKAL80ETC concert", -92, 0], ["Day: 97", "Conjured Mana Cake", -94, 0]]
